"SNP","not_fixed","ref_fixed","alt_fixed","total","not_fixed_prop","ref_fixed_prop","alt_fixed_prop","not_fixed_exp","ref_fixed_exp","alt_fixed_exp","chi_sq","p.value","p.adj.BH","p.adj.bonf","p.adj.holm"
"29378258_4295622",1,5,6,12,0.0833333333333333,0.416666666666667,0.5,0.75,5.625,5.625,0.177777777777778,0.914947228730031,0.948632650446788,1,1
"29378269_1122016",1,3,4,8,0.125,0.375,0.5,0.5,3.75,3.75,0.666666666666667,0.716531310573789,0.873077093983454,1,1
"29378269_1123081",1,8,5,14,0.0714285714285714,0.571428571428571,0.357142857142857,0.875,6.5625,6.5625,0.704761904761905,0.703012256764582,0.873077093983454,1,1
"29378269_1136483",1,8,3,12,0.0833333333333333,0.666666666666667,0.25,0.75,5.625,5.625,2.31111111111111,0.314882553549455,0.873077093983454,1,1
"29378269_1136856",1,7,3,11,0.0909090909090909,0.636363636363636,0.272727272727273,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378269_1137262",1,8,4,13,0.0769230769230769,0.615384615384615,0.307692307692308,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378269_1702328",1,8,5,14,0.0714285714285714,0.571428571428571,0.357142857142857,0.875,6.5625,6.5625,0.704761904761905,0.703012256764582,0.873077093983454,1,1
"29378269_1702346",1,8,4,13,0.0769230769230769,0.615384615384615,0.307692307692308,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378269_1702388",1,7,5,13,0.0769230769230769,0.538461538461538,0.384615384615385,0.8125,6.09375,6.09375,0.374358974358974,0.829294875228351,0.914722116996534,1,1
"29378269_1702434",1,7,4,12,0.0833333333333333,0.583333333333333,0.333333333333333,0.75,5.625,5.625,0.888888888888889,0.641180388429955,0.873077093983454,1,1
"29378269_1796211",1,7,5,13,0.0769230769230769,0.538461538461538,0.384615384615385,0.8125,6.09375,6.09375,0.374358974358974,0.829294875228351,0.914722116996534,1,1
"29378269_236428",1,5,5,11,0.0909090909090909,0.454545454545455,0.454545454545455,0.6875,5.15625,5.15625,0.151515151515152,0.927040916512593,0.948632650446788,1,1
"29378269_236479",1,5,5,11,0.0909090909090909,0.454545454545455,0.454545454545455,0.6875,5.15625,5.15625,0.151515151515152,0.927040916512593,0.948632650446788,1,1
"29378269_236517",1,4,4,9,0.111111111111111,0.444444444444444,0.444444444444444,0.5625,4.21875,4.21875,0.362962962962963,0.834033690228808,0.914722116996534,1,1
"29378269_236831",1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378269_236860",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378269_36557",1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378269_460813",1,6,5,12,0.0833333333333333,0.5,0.416666666666667,0.75,5.625,5.625,0.177777777777778,0.914947228730031,0.948632650446788,1,1
"29378269_460841",1,6,6,13,0.0769230769230769,0.461538461538462,0.461538461538462,0.8125,6.09375,6.09375,0.0461538461538462,0.977187312627299,0.979807575896366,1,1
"29378269_460853",1,7,5,13,0.0769230769230769,0.538461538461538,0.384615384615385,0.8125,6.09375,6.09375,0.374358974358974,0.829294875228351,0.914722116996534,1,1
"29378275_1045099",3,6,3,12,0.25,0.5,0.25,0.75,5.625,5.625,8,0.0183156388887342,0.873077093983454,1,1
"29378279_1145793",1,7,4,12,0.0833333333333333,0.583333333333333,0.333333333333333,0.75,5.625,5.625,0.888888888888889,0.641180388429955,0.873077093983454,1,1
"29378279_1145810",1,7,4,12,0.0833333333333333,0.583333333333333,0.333333333333333,0.75,5.625,5.625,0.888888888888889,0.641180388429955,0.873077093983454,1,1
"29378279_1145830",1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378279_1646870",1,3,5,9,0.111111111111111,0.333333333333333,0.555555555555556,0.5625,4.21875,4.21875,0.837037037037037,0.658020943906314,0.873077093983454,1,1
"29378279_1648899",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378279_1649300",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378279_2833321",1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378279_2833372",1,3,4,8,0.125,0.375,0.5,0.5,3.75,3.75,0.666666666666667,0.716531310573789,0.873077093983454,1,1
"29378279_2833420",1,4,4,9,0.111111111111111,0.444444444444444,0.444444444444444,0.5625,4.21875,4.21875,0.362962962962963,0.834033690228808,0.914722116996534,1,1
"29378279_2882065",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378279_527983",1,5,9,15,0.0666666666666667,0.333333333333333,0.6,0.9375,7.03125,7.03125,1.14222222222222,0.564897426061502,0.873077093983454,1,1
"29378279_7472671",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378279_7472882",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378279_7476366",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378279_7908667",1,8,3,12,0.0833333333333333,0.666666666666667,0.25,0.75,5.625,5.625,2.31111111111111,0.314882553549455,0.873077093983454,1,1
"29378279_8524243",1,5,6,12,0.0833333333333333,0.416666666666667,0.5,0.75,5.625,5.625,0.177777777777778,0.914947228730031,0.948632650446788,1,1
"29378279_9640948",1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378279_9837069",1,4,8,13,0.0769230769230769,0.307692307692308,0.615384615384615,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378279_9837494",1,4,8,13,0.0769230769230769,0.307692307692308,0.615384615384615,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378279_9837553",1,4,8,13,0.0769230769230769,0.307692307692308,0.615384615384615,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378279_9837565",1,4,8,13,0.0769230769230769,0.307692307692308,0.615384615384615,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378279_9837662",1,4,7,12,0.0833333333333333,0.333333333333333,0.583333333333333,0.75,5.625,5.625,0.888888888888889,0.641180388429955,0.873077093983454,1,1
"29378279_9837691",1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636094026,0.873077093983454,1,1
"29378279_9837728",1,3,4,8,0.125,0.375,0.5,0.5,3.75,3.75,0.666666666666667,0.716531310573789,0.873077093983454,1,1
"29378279_9837742",1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636094026,0.873077093983454,1,1
"29378281_16147",1,10,7,18,0.0555555555555556,0.555555555555556,0.388888888888889,1.125,8.4375,8.4375,0.548148148148148,0.760275756452326,0.873077093983454,1,1
"29378281_16148",1,10,7,18,0.0555555555555556,0.555555555555556,0.388888888888889,1.125,8.4375,8.4375,0.548148148148148,0.760275756452326,0.873077093983454,1,1
"29378281_16174",3,10,7,20,0.15,0.5,0.35,1.25,9.375,9.375,3.09333333333333,0.212956647539508,0.873077093983454,1,1
"29378286_123688",1,4,4,9,0.111111111111111,0.444444444444444,0.444444444444444,0.5625,4.21875,4.21875,0.362962962962963,0.834033690228808,0.914722116996534,1,1
"29378286_467129",1,7,1,9,0.111111111111111,0.777777777777778,0.111111111111111,0.5625,4.21875,4.21875,4.62962962962963,0.0987844757298322,0.873077093983454,1,1
"29378286_519560",1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.90666666666667,0.233789688854993,0.873077093983454,1,1
"29378290_91141",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378290_97567",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378290_97861",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378290_97909",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378294_629451",1,5,8,14,0.0714285714285714,0.357142857142857,0.571428571428571,0.875,6.5625,6.5625,0.704761904761905,0.703012256764582,0.873077093983454,1,1
"29378294_702462",1,2,6,9,0.111111111111111,0.222222222222222,0.666666666666667,0.5625,4.21875,4.21875,2.25925925925926,0.323152920527728,0.873077093983454,1,1
"29378294_732520",1,0,0,1,1,0,0,0.0625,0.46875,0.46875,15,0.000553084370147834,0.0656110637993992,1,1
"29378294_733025",1,2,6,9,0.111111111111111,0.222222222222222,0.666666666666667,0.5625,4.21875,4.21875,2.25925925925926,0.323152920527728,0.873077093983454,1,1
"29378294_737443",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378294_737446",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378294_737492",1,1,5,7,0.142857142857143,0.142857142857143,0.714285714285714,0.4375,3.28125,3.28125,3.20952380952381,0.20093739145124,0.873077093983454,1,1
"29378296_191435",1,9,4,14,0.0714285714285714,0.642857142857143,0.285714285714286,0.875,6.5625,6.5625,1.92380952380952,0.382164260341772,0.873077093983454,1,1
"29378303_1212645",1,5,3,9,0.111111111111111,0.555555555555556,0.333333333333333,0.5625,4.21875,4.21875,0.837037037037037,0.658020943906314,0.873077093983454,1,1
"29378303_1296174",1,8,4,13,0.0769230769230769,0.615384615384615,0.307692307692308,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378303_2358459",1,8,3,12,0.0833333333333333,0.666666666666667,0.25,0.75,5.625,5.625,2.31111111111111,0.314882553549455,0.873077093983454,1,1
"29378303_2358461",1,9,3,13,0.0769230769230769,0.692307692307692,0.230769230769231,0.8125,6.09375,6.09375,3,0.22313016014843,0.873077093983454,1,1
"29378303_2358472",1,9,3,13,0.0769230769230769,0.692307692307692,0.230769230769231,0.8125,6.09375,6.09375,3,0.22313016014843,0.873077093983454,1,1
"29378303_2358485",1,9,4,14,0.0714285714285714,0.642857142857143,0.285714285714286,0.875,6.5625,6.5625,1.92380952380952,0.382164260341772,0.873077093983454,1,1
"29378303_546706",1,1,3,5,0.2,0.2,0.6,0.3125,2.34375,2.34375,2.46666666666667,0.291319891133471,0.873077093983454,1,1
"29378303_546755",1,1,3,5,0.2,0.2,0.6,0.3125,2.34375,2.34375,2.46666666666667,0.291319891133471,0.873077093983454,1,1
"29378303_546774",1,1,3,5,0.2,0.2,0.6,0.3125,2.34375,2.34375,2.46666666666667,0.291319891133471,0.873077093983454,1,1
"29378308_6116342",1,2,0,3,0.333333333333333,0.666666666666667,0,0.1875,1.40625,1.40625,5.17777777777778,0.0751034420112446,0.873077093983454,1,1
"29378313_935812",1,5,2,8,0.125,0.625,0.25,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378314_2180849",1,5,3,9,0.111111111111111,0.555555555555556,0.333333333333333,0.5625,4.21875,4.21875,0.837037037037037,0.658020943906314,0.873077093983454,1,1
"29378317_900239",1,8,4,13,0.0769230769230769,0.615384615384615,0.307692307692308,0.8125,6.09375,6.09375,1.35897435897436,0.506876862579111,0.873077093983454,1,1
"29378320_241015",1,5,5,11,0.0909090909090909,0.454545454545455,0.454545454545455,0.6875,5.15625,5.15625,0.151515151515152,0.927040916512593,0.948632650446788,1,1
"29378322_1003355",1,6,4,11,0.0909090909090909,0.545454545454545,0.363636363636364,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378322_1003403",1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378322_1004032",1,4,3,8,0.125,0.5,0.375,0.5,3.75,3.75,0.666666666666667,0.716531310573789,0.873077093983454,1,1
"29378322_1004043",1,3,3,7,0.142857142857143,0.428571428571429,0.428571428571429,0.4375,3.28125,3.28125,0.771428571428571,0.679964773578894,0.873077093983454,1,1
"29378322_1058914",1,5,6,12,0.0833333333333333,0.416666666666667,0.5,0.75,5.625,5.625,0.177777777777778,0.914947228730031,0.948632650446788,1,1
"29378326_32686",7,1,2,10,0.7,0.1,0.2,0.625,4.6875,4.6875,69.4666666666667,8.23199305252126e-16,2.83197024992836e-12,1.41598512496418e-11,1.41565584524208e-11
"29378326_32699",5,4,1,10,0.5,0.4,0.1,0.625,4.6875,4.6875,33.6266666666667,4.98955840880998e-08,3.3009766996131e-05,0.000858253941899405,0.000857006552297202
"29378326_32705",4,4,1,9,0.444444444444444,0.444444444444444,0.111111111111111,0.5625,4.21875,4.21875,23.4740740740741,7.99225958102676e-06,0.00233008232293629,0.137474857053241,0.137011305997542
"29378326_32725",5,3,2,10,0.5,0.3,0.2,0.625,4.6875,4.6875,32.7733333333333,7.64471131423195e-08,4.49279066430454e-05,0.00131496679316104,0.00131282627399305
"29378326_32750",6,3,1,10,0.6,0.3,0.1,0.625,4.6875,4.6875,49.7333333333333,1.58687925725973e-11,1.94970786458032e-08,2.72959101041245e-07,2.72752806737802e-07
"29378329_62024",2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.65333333333333,0.160949171845277,0.873077093983454,1,1
"29378329_62045",2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.65333333333333,0.160949171845277,0.873077093983454,1,1
"29378329_62078",1,5,4,10,0.1,0.5,0.4,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378329_65577",1,8,2,11,0.0909090909090909,0.727272727272727,0.181818181818182,0.6875,5.15625,5.15625,3.64242424242424,0.161829475063368,0.873077093983454,1,1
"29378329_65579",1,8,2,11,0.0909090909090909,0.727272727272727,0.181818181818182,0.6875,5.15625,5.15625,3.64242424242424,0.161829475063368,0.873077093983454,1,1
"29378336_263502",1,6,1,8,0.125,0.75,0.125,0.5,3.75,3.75,3.86666666666667,0.144665176638995,0.873077093983454,1,1
"29378336_65143",1,7,2,10,0.1,0.7,0.2,0.625,4.6875,4.6875,2.90666666666667,0.233789688854993,0.873077093983454,1,1
"29378336_65220",1,5,1,7,0.142857142857143,0.714285714285714,0.142857142857143,0.4375,3.28125,3.28125,3.20952380952381,0.20093739145124,0.873077093983454,1,1
"29378340_2199611",1,8,7,16,0.0625,0.5,0.4375,1,7.5,7.5,0.0666666666666667,0.967216100482006,0.972928897332806,1,1
"29378340_2213256",1,9,7,17,0.0588235294117647,0.529411764705882,0.411764705882353,1.0625,7.96875,7.96875,0.254901960784314,0.880336568529908,0.932086009804441,1,1
"29378345_97992",1,5,6,12,0.0833333333333333,0.416666666666667,0.5,0.75,5.625,5.625,0.177777777777778,0.914947228730031,0.948632650446788,1,1
"29378348_941406",1,2,4,7,0.142857142857143,0.285714285714286,0.571428571428571,0.4375,3.28125,3.28125,1.38095238095238,0.501337280177891,0.873077093983454,1,1
"29378351_1310204",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378351_1310219",1,3,7,11,0.0909090909090909,0.272727272727273,0.636363636363636,0.6875,5.15625,5.15625,1.7030303030303,0.426767823924134,0.873077093983454,1,1
"29378351_1318694",1,2,7,10,0.1,0.2,0.7,0.625,4.6875,4.6875,2.90666666666667,0.233789688854993,0.873077093983454,1,1
"29378351_1318785",1,2,7,10,0.1,0.2,0.7,0.625,4.6875,4.6875,2.90666666666667,0.233789688854993,0.873077093983454,1,1
"29378358_1646704",1,1,3,5,0.2,0.2,0.6,0.3125,2.34375,2.34375,2.46666666666667,0.291319891133471,0.873077093983454,1,1
"29378358_1790719",1,0,1,2,0.5,0,0.5,0.125,0.9375,0.9375,7.06666666666667,0.0292073954384949,0.873077093983454,1,1
"29378362_432810",2,5,7,14,0.142857142857143,0.357142857142857,0.5,0.875,6.5625,6.5625,1.84761904761905,0.397003761388532,0.873077093983454,1,1
"29378367_2586902",1,0,1,2,0.5,0,0.5,0.125,0.9375,0.9375,7.06666666666667,0.0292073954384949,0.873077093983454,1,1
"29378367_5686869",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378367_7863594",1,4,4,9,0.111111111111111,0.444444444444444,0.444444444444444,0.5625,4.21875,4.21875,0.362962962962963,0.834033690228808,0.914722116996534,1,1
"29378367_8456330",1,1,4,6,0.166666666666667,0.166666666666667,0.666666666666667,0.375,2.8125,2.8125,2.71111111111111,0.257804030198663,0.873077093983454,1,1
"29378367_8456331",1,1,4,6,0.166666666666667,0.166666666666667,0.666666666666667,0.375,2.8125,2.8125,2.71111111111111,0.257804030198663,0.873077093983454,1,1
"29378368_127607",1,4,4,9,0.111111111111111,0.444444444444444,0.444444444444444,0.5625,4.21875,4.21875,0.362962962962963,0.834033690228808,0.914722116996534,1,1
"29378370_2627719",1,3,6,10,0.1,0.3,0.6,0.625,4.6875,4.6875,1.2,0.548811636094026,0.873077093983454,1,1
"29378370_3257395",1,12,5,18,0.0555555555555556,0.666666666666667,0.277777777777778,1.125,8.4375,8.4375,2.91851851851852,0.232408365329319,0.873077093983454,1,1
"29378373_1486801",1,4,3,8,0.125,0.5,0.375,0.5,3.75,3.75,0.666666666666667,0.716531310573789,0.873077093983454,1,1
"29378373_1533197",1,4,3,8,0.125,0.5,0.375,0.5,3.75,3.75,0.666666666666667,0.716531310573789,0.873077093983454,1,1
"29378373_1613510",1,5,3,9,0.111111111111111,0.555555555555556,0.333333333333333,0.5625,4.21875,4.21875,0.837037037037037,0.658020943906314,0.873077093983454,1,1
"29378376_891166",2,8,4,14,0.142857142857143,0.571428571428571,0.285714285714286,0.875,6.5625,6.5625,2.76190476190476,0.251339068496165,0.873077093983454,1,1
"29378376_891266",4,5,4,13,0.307692307692308,0.384615384615385,0.307692307692308,0.8125,6.09375,6.09375,13.4205128205128,0.00121835168667894,0.122554779898038,1,1
"29378377_3023084",1,5,7,13,0.0769230769230769,0.384615384615385,0.538461538461538,0.8125,6.09375,6.09375,0.374358974358974,0.829294875228351,0.914722116996534,1,1
"29378377_3058241",1,3,3,7,0.142857142857143,0.428571428571429,0.428571428571429,0.4375,3.28125,3.28125,0.771428571428571,0.679964773578894,0.873077093983454,1,1
"29378377_4761577",1,4,6,11,0.0909090909090909,0.363636363636364,0.545454545454545,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378377_4768813",1,4,7,12,0.0833333333333333,0.333333333333333,0.583333333333333,0.75,5.625,5.625,0.888888888888889,0.641180388429955,0.873077093983454,1,1
"29378379_1171341",1,4,5,10,0.1,0.4,0.5,0.625,4.6875,4.6875,0.346666666666667,0.840857282364351,0.914722116996534,1,1
"29378382_1959692",1,6,4,11,0.0909090909090909,0.545454545454545,0.363636363636364,0.6875,5.15625,5.15625,0.539393939393939,0.763610856509453,0.873077093983454,1,1
"29378387_339545",3,4,4,11,0.272727272727273,0.363636363636364,0.363636363636364,0.6875,5.15625,5.15625,8.2969696969697,0.0157883200685796,0.841542432076013,1,1
"29378387_339606",1,0,2,3,0.333333333333333,0,0.666666666666667,0.1875,1.40625,1.40625,5.17777777777778,0.0751034420112446,0.873077093983454,1,1
"29378387_339696",6,5,7,18,0.333333333333333,0.277777777777778,0.388888888888889,1.125,8.4375,8.4375,22.7703703703704,1.13625785523643e-05,0.00320406087998719,0.195447713679219,0.194765958966077
"29378388_1472013",1,9,8,18,0.0555555555555556,0.5,0.444444444444444,1.125,8.4375,8.4375,0.0740740740740741,0.963640444301286,0.970978810990945,1,1
"29378388_1967000",2,5,5,12,0.166666666666667,0.416666666666667,0.416666666666667,0.75,5.625,5.625,2.22222222222222,0.329192987807906,0.873077093983454,1,1
"29378393_1214527",3,6,4,13,0.230769230769231,0.461538461538462,0.307692307692308,0.8125,6.09375,6.09375,6.61025641025641,0.0366945071108195,0.873077093983454,1,1
"29378393_1214571",3,6,4,13,0.230769230769231,0.461538461538462,0.307692307692308,0.8125,6.09375,6.09375,6.61025641025641,0.0366945071108195,0.873077093983454,1,1
"29378393_1214588",3,6,4,13,0.230769230769231,0.461538461538462,0.307692307692308,0.8125,6.09375,6.09375,6.61025641025641,0.0366945071108195,0.873077093983454,1,1
"29378393_1214887",3,6,4,13,0.230769230769231,0.461538461538462,0.307692307692308,0.8125,6.09375,6.09375,6.61025641025641,0.0366945071108195,0.873077093983454,1,1
"29378393_1651651",2,11,2,15,0.133333333333333,0.733333333333333,0.133333333333333,0.9375,7.03125,7.03125,7.04444444444444,0.0295337316762148,0.873077093983454,1,1
"29378393_1672502",1,10,5,16,0.0625,0.625,0.3125,1,7.5,7.5,1.66666666666667,0.434598208507078,0.873077093983454,1,1
"29378393_1745773",1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.26666666666667,0.195277562835686,0.873077093983454,1,1
"29378393_1777639",1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.26666666666667,0.195277562835686,0.873077093983454,1,1
"29378393_1777698",1,11,4,16,0.0625,0.6875,0.25,1,7.5,7.5,3.26666666666667,0.195277562835686,0.873077093983454,1,1
"29378393_1778202",1,10,1,12,0.0833333333333333,0.833333333333333,0.0833333333333333,0.75,5.625,5.625,7.28888888888889,0.0261359257801099,0.873077093983454,1,1
"29378397_88052",4,2,4,10,0.4,0.2,0.4,0.625,4.6875,4.6875,19.8666666666667,4.85297603212983e-05,0.0117932118328116,0.834760407286653,0.831460383584804
"29378397_88263",2,2,0,4,0.5,0.5,0,0.25,1.875,1.875,14.1333333333333,0.000853071948300611,0.0911409352963901,1,1
"29378402_89853",1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,0.1875,1.40625,1.40625,3.75555555555556,0.152929571925722,0.873077093983454,1,1
"29378403_120353",1,5,0,6,0.166666666666667,0.833333333333333,0,0.375,2.8125,2.8125,5.55555555555556,0.0621765240221163,0.873077093983454,1,1
"29378409_168752",1,7,7,15,0.0666666666666667,0.466666666666667,0.466666666666667,0.9375,7.03125,7.03125,0.00444444444444444,0.997780245085606,0.998041136768023,1,1
"29378410_2875234",1,2,2,5,0.2,0.4,0.4,0.3125,2.34375,2.34375,1.61333333333333,0.446343400625713,0.873077093983454,1,1
"29378417_1096282",1,3,0,4,0.25,0.75,0,0.25,1.875,1.875,4.8,0.0907179532894125,0.873077093983454,1,1
"29378417_1463835",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378419_677644",1,7,7,15,0.0666666666666667,0.466666666666667,0.466666666666667,0.9375,7.03125,7.03125,0.00444444444444444,0.997780245085606,0.998041136768023,1,1
"29378420_1282596",2,6,5,13,0.153846153846154,0.461538461538462,0.384615384615385,0.8125,6.09375,6.09375,1.93333333333333,0.380348756589259,0.873077093983454,1,1
"29378425_281511",1,7,4,12,0.0833333333333333,0.583333333333333,0.333333333333333,0.75,5.625,5.625,0.888888888888889,0.641180388429955,0.873077093983454,1,1
"29378426_832480",1,1,2,4,0.25,0.25,0.5,0.25,1.875,1.875,2.66666666666667,0.263597138115727,0.873077093983454,1,1
"29378426_832556",1,3,2,6,0.166666666666667,0.5,0.333333333333333,0.375,2.8125,2.8125,1.28888888888889,0.52495410227809,0.873077093983454,1,1
"29378434_1001066",2,6,3,11,0.181818181818182,0.545454545454545,0.272727272727273,0.6875,5.15625,5.15625,3.54545454545455,0.169869077204735,0.873077093983454,1,1
"29378434_1001085",2,5,3,10,0.2,0.5,0.3,0.625,4.6875,4.6875,3.65333333333333,0.160949171845277,0.873077093983454,1,1
"29378434_1001089",2,6,4,12,0.166666666666667,0.5,0.333333333333333,0.75,5.625,5.625,2.57777777777778,0.275576809498595,0.873077093983454,1,1
"29378434_1001103",2,6,4,12,0.166666666666667,0.5,0.333333333333333,0.75,5.625,5.625,2.57777777777778,0.275576809498595,0.873077093983454,1,1
"29378434_1001445",2,7,4,13,0.153846153846154,0.538461538461538,0.307692307692308,0.8125,6.09375,6.09375,2.58974358974359,0.273932981693322,0.873077093983454,1,1
"29378434_862408",1,4,2,7,0.142857142857143,0.571428571428571,0.285714285714286,0.4375,3.28125,3.28125,1.38095238095238,0.501337280177891,0.873077093983454,1,1
"29378436_1728353",1,0,1,2,0.5,0,0.5,0.125,0.9375,0.9375,7.06666666666667,0.0292073954384949,0.873077093983454,1,1
"29378445_1899431",2,4,5,11,0.181818181818182,0.363636363636364,0.454545454545455,0.6875,5.15625,5.15625,2.76969696969697,0.250361730513616,0.873077093983454,1,1
"29378445_1899506",1,3,3,7,0.142857142857143,0.428571428571429,0.428571428571429,0.4375,3.28125,3.28125,0.771428571428571,0.679964773578894,0.873077093983454,1,1
"29378454_2853605",1,1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,0.1875,1.40625,1.40625,3.75555555555556,0.152929571925722,0.873077093983454,1,1
"29378458_500697",2,1,0,3,0.666666666666667,0.333333333333333,0,0.1875,1.40625,1.40625,19.0444444444444,7.32068016774976e-05,0.0155460517982054,1,1
"29378459_2111529",1,2,2,5,0.2,0.4,0.4,0.3125,2.34375,2.34375,1.61333333333333,0.446343400625713,0.873077093983454,1,1
"29378459_2111537",1,2,2,5,0.2,0.4,0.4,0.3125,2.34375,2.34375,1.61333333333333,0.446343400625713,0.873077093983454,1,1
"29378459_2111574",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378459_2112882",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378459_2113440",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378459_2118272",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378459_2119844",1,2,4,7,0.142857142857143,0.285714285714286,0.571428571428571,0.4375,3.28125,3.28125,1.38095238095238,0.501337280177891,0.873077093983454,1,1
"29378459_2128293",1,2,4,7,0.142857142857143,0.285714285714286,0.571428571428571,0.4375,3.28125,3.28125,1.38095238095238,0.501337280177891,0.873077093983454,1,1
"29378459_2982812",1,2,5,8,0.125,0.25,0.625,0.5,3.75,3.75,1.73333333333333,0.420350384508682,0.873077093983454,1,1
"29378459_3074924",1,1,4,6,0.166666666666667,0.166666666666667,0.666666666666667,0.375,2.8125,2.8125,2.71111111111111,0.257804030198663,0.873077093983454,1,1
